order_id,transaction_id,User_ID,Payment_Method,shipping_cost,order_status,total_items,order_total
3032,7032,c8c57043,Credit Card,16.09,Delivered,3,1105.06
3033,7033,47f7f0af,Debit Card,7.72,Delivered,1,365.76
3034,7034,c02205a7,Debit Card,19.39,Delivered,1,420.44
3035,7035,6a3d6535,UPI,14.58,Delivered,1,1026.18
3036,7036,bde0021d,Net Banking,17.71,Delivered,4,1022.83
3037,7037,8814e19d,UPI,13.1,Returned,1,90.96
3038,7038,c2b48c64,Net Banking,11.21,Delivered,3,796.5699999999999
3039,7039,7ce34b86,Debit Card,19.66,Delivered,1,223.46999999999997
3040,7040,afaf6aa9,Net Banking,13.73,Delivered,1,224.83
3041,7041,22d2eefa,Credit Card,18.0,Returned,1,157.17
3042,7042,dc0dbfa8,UPI,19.3,Delivered,1,606.68
3043,7043,dabe2577,Credit Card,15.13,Delivered,2,1207.01
3044,7044,37610673,Net Banking,13.23,Cancelled,2,574.0699999999999
3045,7045,0d8c2f9b,Credit Card,5.05,Delivered,2,664.4200000000001
3046,7046,da787021,Credit Card,5.6,Delivered,3,608.03
3047,7047,a49da7a4,Net Banking,8.01,Cancelled,1,258.42
3048,7048,805c0b7d,Credit Card,7.79,Returned,1,190.22
3049,7049,1962082e,Cash on Delivery,8.82,Delivered,3,787.86
3050,7050,7a030df0,Net Banking,9.57,Delivered,3,904.71
3051,7051,6c67da1a,Credit Card,10.4,Delivered,1,388.56000000000006
3052,7052,50bd549d,UPI,11.31,Delivered,2,1086.0
3053,7053,6b1202f1,Net Banking,6.48,Delivered,1,708.9000000000001
3054,7054,c0895f76,Debit Card,5.64,Delivered,2,387.57
3055,7055,4ff8266f,Credit Card,15.11,Delivered,1,734.44
3056,7056,60b3a0d1,Debit Card,13.06,Delivered,3,1355.31
3057,7057,932cdbdb,Cash on Delivery,11.66,Delivered,1,377.2
3058,7058,51f581e6,Cash on Delivery,14.52,Delivered,1,196.59
3059,7059,db89ad76,Cash on Delivery,17.42,Delivered,2,636.87
3060,7060,19649d6c,Debit Card,11.42,Delivered,4,1560.41
3061,7061,3885e4b0,Credit Card,14.62,Delivered,1,563.44
3062,7062,4bb60db5,Cash on Delivery,19.3,Delivered,1,206.19
3063,7063,3e5e2082,Net Banking,17.59,Delivered,2,250.85
3064,7064,c55dd505,Cash on Delivery,11.39,Delivered,1,626.9399999999999
3065,7065,a8fc85ce,Debit Card,14.67,Delivered,3,921.9200000000001
3066,7066,f79b5065,Cash on Delivery,7.66,Delivered,2,317.11
3067,7067,e9b7da04,Debit Card,13.41,Delivered,3,1240.26
3068,7068,45ea58e2,UPI,19.72,Delivered,1,444.36
3069,7069,8e7b2d75,Net Banking,12.77,Delivered,2,793.72
3070,7070,0a6712c8,Credit Card,18.91,Returned,2,1343.1399999999999
3071,7071,c6619369,Credit Card,11.11,Delivered,1,326.8
3072,7072,af40803c,Credit Card,19.98,Delivered,3,875.82
3073,7073,4ea030a8,Debit Card,13.69,Delivered,1,26.22
3074,7074,ba80beba,UPI,5.63,Delivered,3,2012.46
3075,7075,d8e741ba,Credit Card,13.8,Delivered,1,407.91
3076,7076,f1fd4710,Cash on Delivery,9.12,Delivered,1,205.03
3077,7077,72033276,Net Banking,5.49,Delivered,1,66.67
3078,7078,8c990553,Credit Card,17.31,Delivered,1,169.77
3079,7079,ddae0858,Net Banking,9.14,Delivered,1,297.84
3080,7080,a33d1a46,UPI,16.95,Delivered,2,1831.8600000000001
3081,7081,36fdc5a6,Credit Card,9.32,Delivered,2,456.21000000000004
3082,7082,f5109550,Cash on Delivery,7.91,Delivered,2,1195.05
3083,7083,d4515858,Debit Card,19.61,Delivered,1,941.04
3084,7084,62c9beef,Net Banking,10.42,Delivered,1,662.76
3085,7085,99d5de94,Debit Card,14.02,Delivered,3,366.02
3086,7086,ba678df8,Cash on Delivery,14.15,Returned,2,42.83
3087,7087,c93c18ba,UPI,13.41,Delivered,3,1656.93
3088,7088,932c8bf3,Debit Card,18.72,Delivered,1,63.82
3089,7089,aa273462,Debit Card,15.12,Delivered,1,278.52
3090,7090,2a1d2b27,UPI,11.06,Delivered,2,434.53999999999996
3091,7091,5b8004ef,Net Banking,17.94,Delivered,2,789.03
3092,7092,cd9edb10,Credit Card,7.72,Delivered,1,262.49
3093,7093,938ea3dc,Cash on Delivery,13.16,Cancelled,1,145.72
3094,7094,2d841a95,UPI,19.26,Delivered,2,690.23
3095,7095,e0d4ca51,Net Banking,14.38,Delivered,3,1760.01
3096,7096,59417bfd,Credit Card,17.25,Delivered,3,1163.25
3097,7097,fd42a231,Debit Card,14.8,Delivered,1,81.26
3098,7098,c2dbb365,Debit Card,17.59,Delivered,2,898.25
3099,7099,0c414eaf,Debit Card,19.17,Delivered,1,330.38
3100,7100,81b75cf4,Credit Card,9.09,Delivered,3,762.4200000000001
3101,7101,f85f1b34,Net Banking,7.54,Delivered,1,680.61
3102,7102,925202a4,Credit Card,12.26,Delivered,2,276.67
3103,7103,4c258f55,UPI,15.53,Delivered,1,155.99
3104,7104,2097921f,Cash on Delivery,8.41,Delivered,1,172.28
3105,7105,ce979d6e,Cash on Delivery,5.06,Delivered,1,221.76
3106,7106,3502c114,Credit Card,10.14,Cancelled,2,198.97000000000003
3107,7107,0125f947,UPI,19.53,Delivered,3,1203.0
3108,7108,521da082,Cash on Delivery,15.42,Cancelled,1,150.12
3109,7109,a73c44c3,Net Banking,11.02,Delivered,2,281.87
3110,7110,54496df2,Debit Card,7.89,Delivered,1,465.57
3111,7111,ae1b0a5d,Debit Card,10.34,Delivered,3,789.3100000000001
3112,7112,6bdb1d9e,Credit Card,7.55,Cancelled,2,461.97
3113,7113,36ca8907,Debit Card,6.59,Delivered,3,1083.07
3114,7114,084b0e23,Debit Card,18.6,Delivered,1,142.78
3115,7115,cf860583,Debit Card,19.96,Delivered,1,248.82
3116,7116,df2ac223,Debit Card,7.46,Cancelled,3,548.84
3117,7117,69e7e61b,Cash on Delivery,5.82,Cancelled,2,766.49
3118,7118,56b9b6e6,Credit Card,9.95,Returned,1,335.09
3119,7119,20556324,UPI,11.92,Returned,1,93.41
3120,7120,9c17a640,Cash on Delivery,8.07,Delivered,3,701.73
3121,7121,4cc8d249,Net Banking,9.52,Delivered,2,706.61
3122,7122,5b28ef12,Debit Card,8.01,Delivered,3,547.0
3123,7123,df5ea820,Net Banking,16.61,Delivered,1,37.43
