order_id,transaction_id,User_ID,Product_ID,quantity,Final_Price(Rs.),net_revenue,date_id,Payment_Method,payment_id,shipping_cost,order_status,order_total,Price (Rs.),Discount_Percent
1524,5524,e08353ad,842dd0ce-5,4,358.56,1434.24,307,Debit Card,2,13.15,Cancelled,1434.24,398.4,10.0
1525,5525,b6b38943,e9dd6729-5,1,25.75,25.75,229,Debit Card,2,17.61,Returned,25.75,28.61,10.0
1526,5526,9bef891d,9f1e246e-7,2,292.37,584.74,37,Cash on Delivery,5,18.25,Delivered,584.74,365.46,20.0
1527,5527,4e1df27e,903cb2e0-3,1,115.48,115.48,91,Cash on Delivery,5,7.41,Delivered,115.48,135.86,15.0
1528,5528,a23cc45d,48abeefb-a,2,325.52,651.04,243,Credit Card,4,10.09,Delivered,651.04,406.9,20.0
1529,5529,7bd0348c,cce3b781-9,1,390.82,390.82,168,Cash on Delivery,5,10.03,Delivered,390.82,434.24,10.0
1530,5530,ec1b92c2,e11430ab-8,1,158.04,158.04,153,UPI,1,5.63,Delivered,688.18,210.72,25.0
1530,5530,125e7014,9aaae28d-d,2,265.07,530.14,56,Net Banking,3,5.63,Delivered,688.18,294.52,10.0
1531,5531,8d992fcd,d86c4787-2,2,14.89,29.78,233,Net Banking,3,13.97,Delivered,243.86,15.67,4.98
1531,5531,8703e247,5bcb7043-d,1,214.08,214.08,217,Net Banking,3,13.97,Delivered,243.86,267.6,20.0
1532,5532,e7eab712,96332841-4,1,141.27,141.27,46,Cash on Delivery,5,17.82,Delivered,672.03,176.59,20.0
1532,5532,3a07a85f,7199581b-3,2,265.38,530.76,76,Cash on Delivery,5,17.82,Delivered,672.03,279.35,5.0
1533,5533,bbb3b5c2,bb287ce6-e,2,421.71,843.42,213,Debit Card,2,10.72,Delivered,843.42,496.13,15.0
1534,5534,9a9a07f5,1ff851f4-7,1,126.13,126.13,250,UPI,1,16.1,Delivered,126.13,180.19,30.0
1535,5535,c53448d0,3f842f24-8,3,55.84,167.52,214,Cash on Delivery,5,14.42,Delivered,549.5699999999999,55.84,0.0
1535,5535,95f62610,03504d8a-d,3,127.35,382.0499999999999,208,Cash on Delivery,5,14.42,Delivered,549.5699999999999,149.82,15.0
1536,5536,c9c10b75,0bb347fc-8,1,128.68,128.68,188,Credit Card,4,10.63,Delivered,128.68,257.35,50.0
1537,5537,ff1aec5a,2e589993-c,1,238.97,238.97,111,Debit Card,2,7.12,Delivered,238.97,251.55,5.0
1538,5538,aa91713c,26488257-8,2,76.09,152.18,10,Cash on Delivery,5,15.64,Delivered,2021.92,95.11,20.0
1538,5538,e87be34e,c8170aaa-e,4,360.76,1443.04,177,Credit Card,4,15.64,Delivered,2021.92,400.84,10.0
1538,5538,ac02118a,2787e47c-9,2,213.35,426.7,308,UPI,1,15.64,Delivered,2021.92,304.79,30.0
1539,5539,6565f641,9f0098a7-5,1,458.94,458.94,3,UPI,1,17.82,Delivered,458.94,458.94,0.0
1540,5540,f144573f,f8947636-8,1,368.6,368.6,22,Credit Card,4,15.29,Delivered,368.6,409.56,10.0
1541,5541,8ed54a67,5919dbdc-5,1,13.04,13.04,302,Debit Card,2,5.27,Delivered,242.62,13.73,5.03
1541,5541,e90aeb07,05a6d531-8,2,114.79,229.58,32,Debit Card,2,5.27,Delivered,242.62,229.58,50.0
1542,5542,4b8a3ce1,50c30ff3-4,1,44.29,44.29,176,UPI,1,8.24,Delivered,44.29,55.36,20.0
1543,5543,b8eb1581,75361d13-c,1,199.02,199.02,242,UPI,1,6.04,Delivered,199.02,284.31,30.0
1544,5544,ccdec6cd,743ba069-f,1,378.22,378.22,214,Cash on Delivery,5,13.56,Delivered,421.17,472.77,20.0
1544,5544,bfa5ca2e,c89c4459-0,1,42.95,42.95,228,UPI,1,13.56,Delivered,421.17,53.69,20.0
1545,5545,9cba4ba8,f609d1c0-8,1,303.29,303.29,14,UPI,1,16.35,Delivered,303.29,356.81,15.0
1546,5546,8c2e8d5f,0fa064a8-d,1,28.07,28.07,129,UPI,1,6.66,Delivered,125.84,33.02,14.99
1546,5546,7c026f97,b8db29c2-8,3,32.59,97.77,95,Net Banking,3,6.66,Delivered,125.84,43.45,24.99
1547,5547,3d9773a1,04e031b4-7,1,54.06,54.06,80,Cash on Delivery,5,17.58,Delivered,226.7,108.12,50.0
1547,5547,d6b7aa1d,2a8e2f78-1,1,172.64,172.64,151,Debit Card,2,17.58,Delivered,226.7,230.19,25.0
1548,5548,dbea38e1,1fe67292-0,1,287.01,287.01,214,Net Banking,3,13.33,Delivered,287.01,410.02,30.0
1549,5549,c640c4ac,7c632a2e-c,1,235.22,235.22,60,Credit Card,4,15.35,Delivered,286.4,261.36,10.0
1549,5549,d48477b3,8bd5e64f-d,1,51.18,51.18,152,Credit Card,4,15.35,Delivered,286.4,56.87,10.01
1550,5550,06539e8b,5497ca0e-5,1,393.25,393.25,208,Credit Card,4,19.57,Delivered,393.25,436.95,10.0
1551,5551,4f99b5dc,44002de8-0,1,211.62,211.62,5,Net Banking,3,6.26,Returned,211.62,211.62,0.0
1552,5552,5ad47c7e,8b9e7563-e,3,219.81,659.4300000000001,52,Net Banking,3,18.52,Delivered,659.4300000000001,258.6,15.0
1553,5553,5e088877,74b72b2f-7,1,253.36,253.36,1,Credit Card,4,6.89,Delivered,284.95,337.81,25.0
1553,5553,e8e91d15,d0a161db-1,1,31.59,31.59,87,Debit Card,2,6.89,Delivered,284.95,33.25,4.99
1554,5554,16c8c193,1e6bef43-b,2,118.16,236.32,176,UPI,1,10.89,Delivered,594.7,139.01,15.0
1554,5554,3a478a5e,891e3976-2,1,358.38,358.38,71,Credit Card,4,10.89,Delivered,594.7,421.62,15.0
1555,5555,c2c6ce62,02cefb6b-a,2,248.03,496.06,131,Cash on Delivery,5,17.77,Delivered,683.46,330.71,25.0
1555,5555,03bbb018,7e201cc8-0,1,187.4,187.4,166,Credit Card,4,17.77,Delivered,683.46,187.4,0.0
1556,5556,dfa87884,e5714c84-9,1,205.14,205.14,267,Credit Card,4,18.59,Delivered,1813.86,273.52,25.0
1556,5556,683c3f3b,864a88f7-5,1,259.15,259.15,118,Credit Card,4,18.59,Delivered,1813.86,259.15,0.0
1556,5556,655c0afc,19592ee3-5,4,312.43,1249.72,247,UPI,1,18.59,Delivered,1813.86,328.87,5.0
1556,5556,f783772f,bcdaa92b-c,1,99.85,99.85,270,UPI,1,18.59,Delivered,1813.86,133.14,25.0
1557,5557,5e6c1d1c,1db0a0d7-d,1,172.15,172.15,142,Cash on Delivery,5,12.6,Delivered,639.41,172.15,0.0
1557,5557,f9941dc2,b46f5c60-7,1,238.56,238.56,223,Debit Card,2,12.6,Delivered,639.41,280.66,15.0
1557,5557,7019cdea,85ce9a52-3,1,228.7,228.7,267,UPI,1,12.6,Delivered,639.41,457.4,50.0
1558,5558,36848d01,d8f3686a-3,3,29.12,87.36,238,Credit Card,4,13.91,Delivered,465.63,58.24,50.0
1558,5558,b6df8c21,0f772bf6-b,1,378.27,378.27,214,Cash on Delivery,5,13.91,Delivered,465.63,378.27,0.0
1559,5559,4769336c,ab11e8cb-a,3,233.43,700.29,34,Net Banking,3,15.62,Delivered,700.29,291.79,20.0
1560,5560,4632f85b,312bc8fc-8,1,289.32,289.32,78,Net Banking,3,17.49,Delivered,289.32,413.31,30.0
1561,5561,5e4766ea,b6fdbf1b-e,3,97.91,293.73,71,Debit Card,2,6.82,Cancelled,604.45,108.79,10.0
1561,5561,5c93bd47,2b2d1b01-d,1,310.72,310.72,179,Net Banking,3,6.82,Cancelled,604.45,327.07,5.0
1562,5562,89c70f36,a5cfe885-e,3,248.45,745.3499999999999,95,Cash on Delivery,5,17.15,Delivered,1830.66,276.05,10.0
1562,5562,dd08c8a2,b4683e3f-5,1,307.51,307.51,268,Net Banking,3,17.15,Delivered,1830.66,341.68,10.0
1562,5562,33b289dd,16aa4a41-3,2,388.9,777.8,48,Credit Card,4,17.15,Delivered,1830.66,432.11,10.0
1563,5563,71b9e86e,7ffbe709-f,2,240.64,481.28,254,Net Banking,3,12.22,Delivered,481.28,343.77,30.0
1564,5564,7b78efe2,ae6b2acd-b,1,284.88,284.88,47,Credit Card,4,11.76,Cancelled,421.02,299.87,5.0
1564,5564,0f2949c3,1626312c-c,2,68.07,136.14,238,UPI,1,11.76,Cancelled,421.02,90.76,25.0
1565,5565,89bb6db8,cec7eb10-1,2,154.99,309.98,158,UPI,1,11.36,Cancelled,309.98,163.15,5.0
1566,5566,2928d620,5b4b2513-5,3,343.01,1029.03,168,Debit Card,2,12.64,Delivered,1029.03,403.54,15.0
1567,5567,4c81ef62,53da8163-6,1,153.39,153.39,115,Net Banking,3,19.18,Delivered,153.39,180.46,15.0
1568,5568,ec38f4fa,0d2ea5a2-6,1,376.98,376.98,309,Net Banking,3,13.22,Delivered,759.3,471.23,20.0
1568,5568,a852ff82,d269fa86-d,3,127.44,382.32,190,Net Banking,3,13.22,Delivered,759.3,169.92,25.0
1569,5569,4247e6a0,ed0cc782-d,1,207.94,207.94,310,Net Banking,3,19.3,Delivered,316.81,231.04,10.0
1569,5569,03aa0d65,dbebaa55-4,1,108.87,108.87,230,Cash on Delivery,5,19.3,Delivered,316.81,114.6,5.0
1570,5570,0c24ecf3,55ad51a4-7,4,103.22,412.88,311,UPI,1,7.7,Returned,412.88,147.46,30.0
1571,5571,ee51a889,5211bcb4-4,1,277.72,277.72,129,Net Banking,3,15.86,Delivered,277.72,326.73,15.0
1572,5572,e6e322f8,6f0fcbd8-e,1,223.5,223.5,195,Net Banking,3,17.18,Delivered,223.5,279.38,20.0
1573,5573,9795e31b,23f814dd-0,1,414.44,414.44,134,Debit Card,2,15.19,Cancelled,414.44,487.58,15.0
1574,5574,b005ff45,c6c96044-f,3,32.04,96.12,18,Cash on Delivery,5,14.1,Delivered,1210.08,42.72,25.0
1574,5574,aab9ddbb,63ae55e3-c,4,129.07,516.28,213,Cash on Delivery,5,14.1,Delivered,1210.08,151.85,15.0
1574,5574,b38271c7,7c2e02c5-f,4,40.27,161.08,41,Credit Card,4,14.1,Delivered,1210.08,53.69,25.0
1574,5574,5840fb85,a0ad1806-c,2,218.3,436.6,141,Debit Card,2,14.1,Delivered,1210.08,256.82,15.0
1575,5575,20603af4,3b3acd49-f,1,114.6,114.6,79,UPI,1,13.47,Delivered,170.33999999999995,143.25,20.0
1575,5575,52516742,ba8a075e-b,1,11.09,11.09,265,Cash on Delivery,5,13.47,Delivered,170.33999999999995,12.32,9.98
1575,5575,63ba81b8,b671ec0c-a,1,44.65,44.65,8,Net Banking,3,13.47,Delivered,170.33999999999995,49.61,10.0
1576,5576,e5ce3b3c,36d673d6-b,1,374.35,374.35,265,Cash on Delivery,5,17.91,Cancelled,374.35,415.94,10.0
1577,5577,0ffb9389,e960a759-3,1,55.71,55.71,59,Debit Card,2,17.32,Delivered,755.46,69.64,20.0
1577,5577,251c90d9,4b06ab84-e,3,233.25,699.75,145,Net Banking,3,17.32,Delivered,755.46,311.0,25.0
1578,5578,406c736d,deb3c2ea-7,2,200.27,400.54,204,Credit Card,4,6.83,Delivered,494.5700000000001,235.61,15.0
1578,5578,72343250,cc379a88-b,1,94.03,94.03,6,Debit Card,2,6.83,Delivered,494.5700000000001,188.07,50.0
1579,5579,44e06509,edd3115f-f,4,126.58,506.32,210,UPI,1,17.73,Delivered,506.32,253.16,50.0
1580,5580,fbef474d,63c30b65-a,4,262.8,1051.2,311,Credit Card,4,11.21,Delivered,1153.38,262.8,0.0
1580,5580,be5f7f30,55781174-b,2,51.09,102.18,254,Debit Card,2,11.21,Delivered,1153.38,56.77,10.01
1581,5581,fdbb057a,c92cf5c0-2,1,115.34,115.34,86,UPI,1,8.81,Delivered,243.71,135.7,15.0
1581,5581,3175823b,fb9b8a28-0,1,128.37,128.37,71,UPI,1,8.81,Delivered,243.71,135.13,5.0
1582,5582,8566ac6e,d86224a6-5,1,322.92,322.92,215,UPI,1,18.05,Delivered,322.92,461.31,30.0
1583,5583,0e7c9f35,bf26daef-1,1,341.64,341.64,196,Credit Card,4,11.48,Returned,905.1,488.06,30.0
1583,5583,cf929cc7,bc84dcb8-5,1,268.38,268.38,169,Cash on Delivery,5,11.48,Returned,905.1,282.5,5.0
1583,5583,0418a2c1,49d274a9-8,3,98.36,295.08,164,Cash on Delivery,5,11.48,Returned,905.1,140.52,30.0
1584,5584,3467a8f9,3b735a05-d,1,342.78,342.78,281,UPI,1,17.13,Delivered,490.78,360.82,5.0
1584,5584,7c8bf4b9,88870a57-4,1,148.0,148.0,222,Credit Card,4,17.13,Delivered,490.78,197.33,25.0
1585,5585,86488cc7,4096a452-0,1,37.48,37.48,209,Debit Card,2,8.95,Delivered,37.48,53.55,30.01
1586,5586,e878819f,9463ea85-8,2,151.36,302.72,120,UPI,1,5.06,Delivered,302.72,302.72,50.0
1587,5587,e0a14854,8d0bdad7-4,1,172.89,172.89,99,UPI,1,12.43,Delivered,172.89,246.98,30.0
1588,5588,194fe55b,b902f571-4,1,196.54,196.54,35,Debit Card,2,6.5,Delivered,196.54,196.54,0.0
1589,5589,1d750630,024bf585-e,4,368.7,1474.8,149,Net Banking,3,16.32,Delivered,1474.8,433.77,15.0
1590,5590,af4a1e47,6bdaf3da-3,1,166.07,166.07,133,Cash on Delivery,5,9.14,Delivered,428.87,195.38,15.0
1590,5590,e06e1b01,7b826100-c,2,131.4,262.8,244,Credit Card,4,9.14,Delivered,428.87,187.72,30.0
1591,5591,a69ea338,2215cddb-3,1,349.67,349.67,91,Credit Card,4,11.65,Delivered,349.67,368.07,5.0
1592,5592,8ddb0e80,87e5625f-c,1,448.08,448.08,132,Credit Card,4,6.31,Cancelled,448.08,471.66,5.0
1593,5593,0e594526,e5f942f3-8,1,30.26,30.26,227,Credit Card,4,9.3,Delivered,674.08,43.23,30.0
1593,5593,ae345248,03373a01-a,2,321.91,643.82,205,UPI,1,9.3,Delivered,674.08,338.85,5.0
1594,5594,27b48e7c,c96f4099-4,3,247.88,743.64,31,Cash on Delivery,5,16.72,Delivered,743.64,275.42,10.0
1595,5595,16424ec7,0e7f87e5-8,1,160.09,160.09,147,Net Banking,3,7.27,Delivered,250.05,168.52,5.0
1595,5595,2a202e20,2c094686-a,1,29.68,29.68,262,Cash on Delivery,5,7.27,Delivered,250.05,31.24,4.99
1595,5595,109dbd80,8132cfed-c,1,60.28,60.28,210,Net Banking,3,7.27,Delivered,250.05,86.11,30.0
1596,5596,6dbd0f95,ab4ed7ce-a,2,170.48,340.96,203,Net Banking,3,14.71,Cancelled,340.96,200.57,15.0
1597,5597,7c959ad5,73bb6de8-1,1,145.47,145.47,37,Credit Card,4,18.76,Delivered,145.47,153.13,5.0
1598,5598,d1d182ee,e8dd4357-9,1,29.79,29.79,119,Debit Card,2,15.2,Delivered,259.44,59.58,50.0
1598,5598,4ff0d6a8,7058ce9f-c,1,229.65,229.65,7,Net Banking,3,15.2,Delivered,259.44,328.07,30.0
1599,5599,00b7ec0b,327dab47-c,1,87.38,87.38,239,Debit Card,2,17.17,Delivered,87.38,97.09,10.0
1600,5600,066dce62,e4637676-9,3,20.94,62.82000000000001,163,UPI,1,6.63,Delivered,62.82000000000001,26.18,20.02
1601,5601,d9345bed,6fe5c6ea-6,2,170.64,341.28,138,Credit Card,4,8.76,Delivered,571.76,243.77,30.0
1601,5601,91537fcc,5cdea072-d,1,185.48,185.48,11,Cash on Delivery,5,8.76,Delivered,571.76,247.3,25.0
1601,5601,e4ab10c7,2b4369eb-8,1,45.0,45.0,75,Net Banking,3,8.76,Delivered,571.76,52.94,15.0
1602,5602,e9786a6d,ad922c38-1,1,46.48,46.48,253,Net Banking,3,18.42,Delivered,574.11,46.48,0.0
1602,5602,7a7d8d61,eba5c94a-6,1,205.03,205.03,21,Cash on Delivery,5,18.42,Delivered,574.11,410.07,50.0
1602,5602,90a64934,a2f456bc-6,2,161.3,322.6,20,UPI,1,18.42,Delivered,574.11,169.79,5.0
1603,5603,d9028424,b728a1fd-f,1,13.94,13.94,54,Credit Card,4,15.73,Delivered,134.82,27.88,50.0
1603,5603,eb1911f4,3ba6780b-a,1,120.88,120.88,67,UPI,1,15.73,Delivered,134.82,241.76,50.0
1604,5604,ea60235a,b5f03124-1,1,289.22,289.22,147,Net Banking,3,14.59,Returned,289.22,385.62,25.0
1605,5605,20838914,118c14a6-4,2,350.86,701.72,306,UPI,1,14.96,Delivered,1077.53,369.33,5.0
1605,5605,2213103b,c562dbd0-9,1,375.81,375.81,218,UPI,1,14.96,Delivered,1077.53,469.76,20.0
1606,5606,7da79df6,122394b2-e,2,63.8,127.6,197,Credit Card,4,11.21,Delivered,1231.08,63.8,0.0
1606,5606,824cc911,540132b9-4,2,217.04,434.08,297,Debit Card,2,11.21,Delivered,1231.08,228.46,5.0
1606,5606,3b857e65,e221cf14-c,2,334.7,669.4,252,Cash on Delivery,5,11.21,Delivered,1231.08,393.77,15.0
1607,5607,caeb735f,a33cd9a4-a,2,103.8,207.6,104,Debit Card,2,5.67,Delivered,625.71,103.8,0.0
1607,5607,72ec970d,fc1ec9e9-d,1,418.11,418.11,232,Cash on Delivery,5,5.67,Delivered,625.71,464.57,10.0
1608,5608,e831f6b4,808ca9d1-8,1,37.34,37.34,67,UPI,1,16.77,Delivered,235.82,46.68,20.01
1608,5608,fe747fa8,c0b10d64-7,3,66.16,198.48,271,Cash on Delivery,5,16.77,Delivered,235.82,94.52,30.0
1609,5609,4e8a8ff2,d13be26d-7,3,273.42,820.26,172,Credit Card,4,15.18,Delivered,820.26,273.42,0.0
1610,5610,cd442b59,3f5fd069-8,2,198.63,397.26,8,UPI,1,12.09,Delivered,1278.15,209.08,5.0
1610,5610,4fd7dd5f,055a9bc5-a,2,267.85,535.7,212,Credit Card,4,12.09,Delivered,1278.15,382.64,30.0
1610,5610,189129b3,b2469e12-a,1,29.74,29.74,226,Credit Card,4,12.09,Delivered,1278.15,59.48,50.0
1610,5610,08a65189,d646b6b4-e,1,315.45,315.45,246,Credit Card,4,12.09,Delivered,1278.15,420.6,25.0
1611,5611,b2de1538,211045d2-8,4,25.91,103.64,99,Credit Card,4,18.5,Delivered,103.64,32.39,20.01
1612,5612,d7118880,8264844a-e,3,141.64,424.92,138,UPI,1,10.04,Delivered,672.13,202.35,30.0
1612,5612,012757e3,a2a42e9d-b,1,247.21,247.21,121,Credit Card,4,10.04,Delivered,672.13,309.01,20.0
1613,5613,81b461c6,c4ade7bf-2,1,63.08,63.08,171,Cash on Delivery,5,9.41,Delivered,63.08,126.15,50.0
1614,5614,bea18811,3f4e0fd0-3,1,44.72,44.72,72,Cash on Delivery,5,18.09,Delivered,264.49,55.9,20.0
1614,5614,bbb253a1,b80cc9c3-a,1,157.7,157.7,43,UPI,1,18.09,Delivered,264.49,185.53,15.0
1614,5614,316d6899,3f521c90-8,1,62.07,62.07,191,Credit Card,4,18.09,Delivered,264.49,73.02,15.0
1615,5615,1c87705a,a2f9f3e2-7,2,120.89,241.78,74,UPI,1,16.95,Delivered,241.78,172.7,30.0
1616,5616,e5d18746,ab743503-5,1,228.69,228.69,203,Credit Card,4,12.72,Delivered,228.69,457.39,50.0
1617,5617,1f77f62c,d6bdabc8-0,2,119.98,239.96,121,Debit Card,2,6.96,Delivered,358.34000000000003,239.96,50.0
1617,5617,0511d865,869241b6-0,2,59.19,118.38,160,Credit Card,4,6.96,Delivered,358.34000000000003,78.92,25.0
1618,5618,14033a78,1b9cd71e-b,2,44.39,88.78,250,UPI,1,8.23,Delivered,88.78,44.39,0.0
1619,5619,4e2147a2,6f80640c-e,2,91.32,182.64,126,Credit Card,4,14.84,Delivered,330.26,114.15,20.0
1619,5619,9c92e75f,fd6d8c56-2,1,125.1,125.1,208,UPI,1,14.84,Delivered,330.26,178.71,30.0
1619,5619,dbf58ab7,90ea4fe6-d,2,11.26,22.52,312,Credit Card,4,14.84,Delivered,330.26,16.08,29.98
1620,5620,f30aa764,b9394d22-4,1,70.5,70.5,217,Credit Card,4,10.78,Cancelled,70.5,100.72,30.0
1621,5621,9b6d0db5,2d8a8589-1,4,88.34,353.36,214,Debit Card,2,17.55,Returned,632.49,117.78,25.0
1621,5621,3d31754b,e2c3e03c-f,1,279.13,279.13,313,Credit Card,4,17.55,Returned,632.49,398.76,30.0
1622,5622,24f2c911,862a9954-7,3,251.09,753.27,314,UPI,1,19.25,Returned,753.27,264.31,5.0
1623,5623,d318e21f,d85e0838-d,1,81.03,81.03,104,UPI,1,17.08,Delivered,329.78999999999996,108.04,25.0
1623,5623,5f245ccc,4bf67e4a-1,1,248.76,248.76,225,UPI,1,17.08,Delivered,329.78999999999996,497.52,50.0
1624,5624,52a3c1ff,2a339668-e,1,209.52,209.52,315,UPI,1,10.66,Delivered,209.52,246.49,15.0
1625,5625,e8db0cc2,fd629be3-9,2,147.1,294.2,187,UPI,1,16.83,Delivered,294.2,196.14,25.0
1626,5626,dc0c9f8d,4c20f3a2-4,1,241.17,241.17,184,Cash on Delivery,5,10.27,Delivered,241.17,321.56,25.0
1627,5627,b8325c50,5c071a3e-3,1,54.37,54.37,306,Debit Card,2,7.51,Delivered,54.37,57.23,5.0
1628,5628,c0811288,4913cc97-2,2,178.02,356.04,210,Credit Card,4,5.5,Returned,607.86,209.44,15.0
1628,5628,fc5376e9,05276afc-4,1,251.82,251.82,52,Debit Card,2,5.5,Returned,607.86,359.75,30.0
1629,5629,f027621a,ffc76feb-5,1,125.7,125.7,183,Debit Card,2,10.79,Delivered,125.7,167.6,25.0
1630,5630,a65c3d6a,31b244c4-e,1,32.32,32.32,149,Cash on Delivery,5,18.55,Delivered,32.32,64.64,50.0
1631,5631,f716d5ff,b360449a-b,1,201.85,201.85,203,UPI,1,8.58,Delivered,201.85,403.71,50.0
1632,5632,fa0755c1,a80e01a6-4,2,167.34,334.68,36,Net Banking,3,8.1,Cancelled,486.01,334.67,50.0
1632,5632,b7f89b7e,74aeba43-c,1,151.33,151.33,181,Credit Card,4,8.1,Cancelled,486.01,216.18,30.0
1633,5633,4277aa34,8758e2a7-5,4,410.96,1643.84,197,Cash on Delivery,5,19.55,Delivered,1811.28,483.48,15.0
1633,5633,f666dd75,88ef8a42-2,1,167.44,167.44,278,Cash on Delivery,5,19.55,Delivered,1811.28,334.87,50.0
1634,5634,cf052449,3821c082-a,2,117.31,234.62,208,Net Banking,3,5.38,Delivered,704.8,117.31,0.0
1634,5634,8f9d6293,8628668e-4,2,235.09,470.18,298,Debit Card,2,5.38,Delivered,704.8,470.18,50.0
1635,5635,cab404e5,96cc2aff-a,3,446.14,1338.42,93,UPI,1,16.79,Cancelled,1338.42,446.14,0.0
1636,5636,3f298345,4c7cdc78-5,1,344.44,344.44,85,Credit Card,4,9.82,Delivered,344.44,362.57,5.0
1637,5637,ba58bbc8,3fffc757-5,1,10.33,10.33,177,Cash on Delivery,5,5.56,Delivered,458.87,10.33,0.0
1637,5637,30d3fca9,88c4fbee-6,1,344.13,344.13,237,UPI,1,5.56,Delivered,458.87,430.16,20.0
1637,5637,1c34cc19,106c929a-7,3,25.38,76.14,253,UPI,1,5.56,Delivered,458.87,31.72,19.99
1637,5637,3855d9fa,353a3dfb-c,1,28.27,28.27,4,Debit Card,2,5.56,Delivered,458.87,56.54,50.0
1638,5638,905dca0a,b874e454-b,4,109.5,438.0,120,Net Banking,3,18.77,Delivered,760.4200000000001,128.82,15.0
1638,5638,d37b25da,74847d91-f,1,322.42,322.42,8,Cash on Delivery,5,18.77,Delivered,760.4200000000001,429.9,25.0
1639,5639,a94110ca,79a38003-0,1,51.23,51.23,155,Cash on Delivery,5,7.09,Delivered,741.53,73.19,30.0
1639,5639,f4d46444,482d9eb4-d,1,296.79,296.79,300,Credit Card,4,7.09,Delivered,741.53,349.16,15.0
1639,5639,dd3554fc,f620d94d-8,1,189.36,189.36,199,Cash on Delivery,5,7.09,Delivered,741.53,222.78,15.0
1639,5639,bbb99958,b1920f07-6,3,68.05,204.15,7,Debit Card,2,7.09,Delivered,741.53,80.06,15.0
1640,5640,1342567a,c6c4e17f-9,1,186.93,186.93,231,Cash on Delivery,5,13.28,Delivered,462.27,233.66,20.0
1640,5640,6b92aea5,663d067f-2,1,275.34,275.34,302,Cash on Delivery,5,13.28,Delivered,462.27,305.93,10.0
1641,5641,2421a3f6,872b8abe-f,1,264.49,264.49,157,Cash on Delivery,5,9.11,Delivered,848.03,278.41,5.0
1641,5641,24315376,15b532b8-c,2,188.78,377.56,152,UPI,1,9.11,Delivered,848.03,377.55,50.0
1641,5641,73a54189,b7af74f2-2,1,205.98,205.98,118,Net Banking,3,9.11,Delivered,848.03,242.33,15.0
1642,5642,183b54fb,7c966874-4,1,153.31,153.31,271,Debit Card,2,5.98,Returned,870.3,306.61,50.0
1642,5642,7384392e,8ad678aa-5,2,264.67,529.34,183,Debit Card,2,5.98,Returned,870.3,311.38,15.0
1642,5642,b7ce1000,4743f61c-6,1,187.65,187.65,3,Cash on Delivery,5,5.98,Returned,870.3,220.76,15.0
1643,5643,cafca141,2cc466c8-3,1,94.5,94.5,116,Debit Card,2,5.75,Delivered,94.5,105.0,10.0
1644,5644,e57349d9,3da581fa-d,1,254.25,254.25,105,Net Banking,3,6.73,Delivered,254.25,299.12,15.0
1645,5645,2dbcadea,1d6ec559-1,2,13.4,26.8,181,Net Banking,3,6.07,Delivered,26.8,26.81,50.02
1646,5646,72e7de49,a51a4ade-9,2,123.6,247.2,196,Debit Card,2,16.41,Delivered,247.2,137.33,10.0
1647,5647,eeac60e5,5be37573-b,3,193.8,581.4000000000001,161,UPI,1,12.28,Delivered,938.62,258.4,25.0
1647,5647,ed1abea9,61746f09-7,2,178.61,357.22,293,Debit Card,2,12.28,Delivered,938.62,178.61,0.0
1648,5648,d1192abc,3c244368-d,4,340.41,1361.64,91,Net Banking,3,10.14,Delivered,1361.64,358.33,5.0
1649,5649,e86cf289,bab0e53c-1,1,198.21,198.21,201,UPI,1,11.28,Delivered,1124.9,283.16,30.0
1649,5649,66ab38ee,b6c438b1-4,1,47.18,47.18,38,Debit Card,2,11.28,Delivered,1124.9,47.18,0.0
1649,5649,bcbef8e7,9aaa064e-9,1,437.82,437.82,123,Credit Card,4,11.28,Delivered,1124.9,437.82,0.0
1649,5649,0ae7336e,1dc3b1a0-4,1,441.69,441.69,272,UPI,1,11.28,Delivered,1124.9,490.77,10.0
1650,5650,ed518f41,d19df4c1-7,2,19.42,38.84,138,UPI,1,18.93,Delivered,38.84,19.42,0.0
1651,5651,4408ba1e,0c1b665c-f,2,140.45,280.9,28,Debit Card,2,18.66,Delivered,489.55999999999995,165.23,15.0
1651,5651,4298c35a,4ab25679-d,1,208.66,208.66,87,Cash on Delivery,5,18.66,Delivered,489.55999999999995,219.64,5.0
1652,5652,1f9e6a6c,dcf6d509-4,1,201.05,201.05,75,Net Banking,3,15.74,Delivered,290.23,402.1,50.0
1652,5652,fca884d2,ec298b70-1,2,44.59,89.18,56,UPI,1,15.74,Delivered,290.23,55.74,20.0
1653,5653,17206a14,46cc5efc-9,1,315.53,315.53,120,UPI,1,18.27,Delivered,437.87,315.53,0.0
1653,5653,ce14a2e7,f6f2dc31-9,1,122.34,122.34,28,Cash on Delivery,5,18.27,Delivered,437.87,152.92,20.0
1654,5654,fc5078d2,86dccec4-a,2,67.44,134.88,316,Credit Card,4,9.79,Delivered,134.88,89.92,25.0
1655,5655,18e92cc0,72d77546-2,1,104.37,104.37,262,UPI,1,10.72,Delivered,104.37,122.79,15.0
1656,5656,de21a529,6c3e6be6-b,3,260.11,780.33,183,Cash on Delivery,5,14.21,Delivered,780.33,325.14,20.0
1657,5657,c5a6ecbd,dde8b508-8,4,335.82,1343.28,171,UPI,1,14.35,Delivered,1343.28,419.78,20.0
