User_ID,customer_country,customer_age_group,customer_signup_date
1a6daf28,India,26-35,2023-07-27
bc30caa0,Others,18-25,2024-01-21
6c67da1a,India,26-35,2022-08-10
50bd549d,India,50+,2022-10-27
dce5dd34,India,36-50,2024-03-05
6b1202f1,India,26-35,2021-12-24
c0895f76,India,26-35,2023-09-05
90d0871f,India,26-35,2022-03-21
4ff8266f,India,18-25,2022-06-07
60b3a0d1,India,18-25,2024-03-25
b7936ac3,India,50+,2022-10-07
03f1774a,UK,26-35,2022-04-21
932cdbdb,India,26-35,2023-10-29
51f581e6,India,26-35,2023-08-12
db89ad76,India,50+,2022-08-02
222d2020,UAE,36-50,2021-11-10
19649d6c,UAE,26-35,2023-04-30
a1a7c1e9,UK,26-35,2023-06-27
367bd243,India,36-50,2023-08-03
a3c23e44,India,36-50,2022-06-30
3885e4b0,India,50+,2023-02-10
4bb60db5,UK,26-35,2023-07-08
3e5e2082,India,26-35,2022-11-29
17579278,India,36-50,2022-07-05
c55dd505,UAE,36-50,2023-02-15
a8fc85ce,India,18-25,2023-05-08
46de6e12,India,18-25,2024-03-19
59d6802d,India,50+,2022-04-06
f79b5065,India,26-35,2024-07-09
1ec3ff2a,India,26-35,2022-10-12
e9b7da04,India,26-35,2022-03-09
3a475b95,UAE,26-35,2022-11-14
a6da9898,USA,36-50,2022-04-13
45ea58e2,India,26-35,2024-02-23
8e7b2d75,India,26-35,2022-04-18
0d9f9cc3,India,18-25,2024-02-12
0a6712c8,India,50+,2022-11-05
71323adf,India,36-50,2023-06-26
c6619369,India,36-50,2024-03-30
af40803c,UAE,36-50,2023-12-20
31b3a467,Others,26-35,2022-01-05
6b4027e1,India,36-50,2021-11-25
4ea030a8,India,36-50,2022-09-22
ba80beba,India,36-50,2022-01-25
f25423e1,India,26-35,2023-03-08
473dac31,India,26-35,2022-11-22
d8e741ba,UAE,36-50,2024-05-07
f1fd4710,UAE,26-35,2023-05-29
72033276,India,26-35,2023-08-05
8c990553,India,26-35,2023-07-08
ddae0858,Others,26-35,2023-01-08
a33d1a46,UAE,36-50,2024-06-20
021b5be9,India,18-25,2022-11-11
36fdc5a6,India,36-50,2023-04-10
b6f51cc8,UK,18-25,2022-11-22
f5109550,India,50+,2023-11-06
6964d7bb,India,26-35,2023-09-13
d4515858,India,36-50,2022-01-11
62c9beef,UK,26-35,2024-01-21
99d5de94,India,18-25,2024-06-07
60473d61,India,26-35,2021-08-11
d0e8803c,USA,50+,2022-08-18
ba678df8,USA,18-25,2022-02-02
ef2a5e35,UK,26-35,2024-02-06
c93c18ba,India,26-35,2021-04-16
91bbc996,India,26-35,2024-05-17
1100831a,India,50+,2024-05-09
932c8bf3,India,26-35,2023-04-23
aa273462,USA,36-50,2023-07-01
2a1d2b27,USA,18-25,2022-05-31
ae262d85,India,18-25,2022-02-07
5b8004ef,India,18-25,2024-01-16
a002abc7,India,26-35,2024-08-19
cd9edb10,India,26-35,2021-11-04
938ea3dc,India,18-25,2024-02-01
2d841a95,India,36-50,2024-06-18
f8e9efff,India,26-35,2023-08-16
e0d4ca51,USA,18-25,2023-09-26
6cd8aca2,India,18-25,2024-02-05
cd23f9b3,India,18-25,2022-07-22
59417bfd,UK,26-35,2024-06-04
883b954f,India,26-35,2022-07-12
27974553,India,36-50,2023-04-12
fd42a231,India,50+,2022-12-02
c2dbb365,UK,36-50,2024-03-31
d45acca2,UAE,26-35,2023-02-13
0c414eaf,UK,26-35,2023-10-29
81b75cf4,India,50+,2023-01-14
44cf89f5,UAE,36-50,2023-05-10
c3f8a8e7,India,26-35,2022-10-16
f85f1b34,India,26-35,2022-07-20
925202a4,Others,26-35,2022-09-12
b721c64b,India,26-35,2022-06-22
4c258f55,USA,36-50,2022-06-11
2097921f,UK,18-25,2022-06-04
ce979d6e,India,18-25,2021-09-13
3502c114,India,26-35,2023-07-25
a61e1a8f,India,18-25,2024-01-09
0125f947,UAE,26-35,2023-03-23
eccbc70c,India,36-50,2022-04-27
1f5cc3ae,UAE,26-35,2023-09-27
521da082,India,36-50,2023-01-10
a73c44c3,India,26-35,2022-11-21
437194ae,India,26-35,2022-09-24
54496df2,India,26-35,2024-03-21
ae1b0a5d,UK,26-35,2023-06-01
cb0b0a9f,India,26-35,2022-11-19
f40a9b6d,India,26-35,2021-12-10
6bdb1d9e,India,26-35,2022-09-09
abb2fa33,India,26-35,2024-09-05
36ca8907,India,26-35,2023-05-25
ec701be3,UAE,36-50,2023-03-01
793fa422,India,18-25,2023-11-11
084b0e23,India,36-50,2021-09-30
cf860583,India,50+,2021-09-03
df2ac223,India,26-35,2024-07-01
f145c04d,India,18-25,2024-02-17
9983f3fd,India,18-25,2022-04-15
69e7e61b,India,18-25,2022-07-18
172f1fe0,India,18-25,2023-07-05
56b9b6e6,India,36-50,2022-10-23
20556324,UAE,26-35,2021-10-09
9c17a640,India,36-50,2023-01-07
75272f5f,India,18-25,2023-07-27
d9b8e81b,India,26-35,2024-04-11
4cc8d249,Others,18-25,2023-08-17
4ea11ef1,UAE,26-35,2023-03-11
5b28ef12,India,18-25,2023-09-13
3d46ebd4,India,26-35,2022-09-09
f581d1f7,UK,36-50,2024-01-16
df5ea820,India,18-25,2022-07-19
