Product_ID,Category,brand,price_band
5a1355a8-c,Toys,Brand C,High
f3b35580-6,Books,Brand A,Medium
aaba4dcc-7,Beauty,Brand C,High
db828c6d-0,Home & Kitchen,Brand A,High
c2e06025-6,Books,Brand B,Medium
1caa8cc2-d,Electronics,Brand C,Medium
5771604f-4,Electronics,Brand A,High
8f3a5380-9,Toys,Brand B,Medium
c746b898-a,Toys,Brand C,High
3a69c3a0-d,Books,Brand D,High
87b3f6e5-6,Electronics,Brand C,High
dd47ca5c-7,Electronics,Brand B,High
cd9ba20a-7,Books,Brand C,High
d4e58542-6,Electronics,Brand B,High
49bf1cb4-b,Electronics,Brand A,High
3bf1555f-e,Toys,Brand C,High
ae145df8-8,Sports,Brand B,High
021b5323-6,Toys,Brand B,Low
c4e3be90-8,Books,Brand D,Medium
67788728-f,Books,Brand A,High
23e7a67d-1,Toys,Brand D,High
c3c887cb-a,Toys,Brand D,High
f3090044-0,Toys,Brand C,Medium
3b0a706d-2,Clothing,Brand B,Medium
68186695-8,Beauty,Brand B,High
2c1cd7b8-c,Clothing,Brand B,Medium
fda392f9-d,Home & Kitchen,Brand C,High
c4b7e49b-3,Clothing,Brand C,Medium
108aa207-b,Toys,Brand A,High
99c4efc0-3,Sports,Brand D,Medium
1bd34f46-f,Books,Brand A,High
87c9f24f-8,Electronics,Brand A,Medium
510084a8-1,Books,Brand C,High
d587cd2f-2,Books,Brand B,High
ff777544-d,Toys,Brand C,High
612b78d4-f,Clothing,Brand C,High
ce8d953e-0,Toys,Brand C,Medium
793b5123-c,Sports,Brand A,High
a49fddcb-4,Toys,Brand B,High
65c19c36-c,Books,Brand C,Medium
7ce94426-b,Beauty,Brand A,High
c5855ed0-1,Electronics,Brand C,High
61e20ac1-7,Books,Brand D,High
0b4350eb-5,Books,Brand B,High
8a241150-c,Clothing,Brand A,Medium
605fd5fe-7,Beauty,Brand D,High
796274f4-9,Electronics,Brand C,High
6b5e75a3-9,Electronics,Brand D,Low
63132048-a,Home & Kitchen,Brand D,Medium
a38fa435-4,Electronics,Brand A,Medium
f852678c-a,Home & Kitchen,Brand B,High
437789ec-5,Home & Kitchen,Brand B,High
ccaace6c-b,Beauty,Brand A,Medium
f79a86d6-7,Sports,Brand C,High
c92b0f0c-c,Home & Kitchen,Brand D,High
f2efe2c9-0,Sports,Brand B,Low
f98164ab-b,Clothing,Brand B,Low
e2ea7af7-9,Beauty,Brand D,High
e907e57c-b,Electronics,Brand C,Low
8164e79d-1,Beauty,Brand D,Medium
1840b0df-0,Electronics,Brand A,High
35118dda-c,Electronics,Brand A,High
56e92b46-5,Clothing,Brand C,High
5eb79b27-e,Electronics,Brand B,High
a0a861a7-0,Clothing,Brand B,Medium
5dd81ddb-f,Electronics,Brand C,High
baea080a-9,Electronics,Brand C,High
5e070719-4,Electronics,Brand A,Medium
0be9c57e-b,Electronics,Brand A,High
f9c3cc85-b,Sports,Brand C,High
5abf64dc-f,Sports,Brand B,High
a7e4d8b4-9,Books,Brand D,High
8432da61-7,Electronics,Brand D,Medium
fe1e6a78-9,Beauty,Brand D,High
49bd4399-b,Books,Brand A,Medium
523b5770-d,Sports,Brand C,High
523ad572-6,Electronics,Brand B,High
aed2d726-1,Electronics,Brand A,High
04a731ad-f,Home & Kitchen,Brand C,High
59771ab0-8,Books,Brand C,High
d5415a88-b,Beauty,Brand D,Low
8402c6f6-f,Clothing,Brand D,Medium
319ec9d3-3,Home & Kitchen,Brand B,High
9049ae69-3,Books,Brand B,High
f3fa141b-a,Clothing,Brand D,High
44554ff5-b,Home & Kitchen,Brand D,High
a1823938-6,Home & Kitchen,Brand C,High
353f3937-0,Clothing,Brand B,High
8d276b60-e,Sports,Brand C,Low
70ef0ef5-1,Home & Kitchen,Brand B,Medium
c1e93299-2,Toys,Brand B,High
eb3a18a3-c,Books,Brand A,Medium
0a92dd28-a,Electronics,Brand D,High
2cc13aac-d,Beauty,Brand A,Medium
d1f197aa-d,Toys,Brand B,High
527c6afc-d,Toys,Brand C,Low
b46bc60c-b,Beauty,Brand B,Medium
cfcc5fd6-b,Books,Brand A,High
34f7ba7d-c,Toys,Brand D,Medium
81aa1299-5,Toys,Brand C,High
ed83742c-8,Toys,Brand B,High
87c9c896-1,Sports,Brand B,High
898d3b83-7,Clothing,Brand D,Medium
b8c6b653-c,Beauty,Brand B,Low
2ea64143-d,Home & Kitchen,Brand B,High
409255b0-7,Home & Kitchen,Brand D,High
efd11390-1,Electronics,Brand A,High
788e7cc6-6,Home & Kitchen,Brand A,High
9eab942b-0,Sports,Brand A,High
5697bb51-3,Toys,Brand A,Medium
06a09e72-0,Toys,Brand C,High
1a38d99a-4,Electronics,Brand C,High
89fe8404-d,Toys,Brand D,Low
41de6e0b-3,Sports,Brand D,High
2166f519-9,Electronics,Brand D,High
87e3f91f-e,Beauty,Brand C,High
1537c930-7,Beauty,Brand B,High
e436cd21-e,Sports,Brand C,Medium
3d9280ac-8,Sports,Brand A,High
03645f13-2,Beauty,Brand A,High
9e533c02-7,Electronics,Brand B,High
593f72e9-e,Toys,Brand D,Medium
29fd9f4c-2,Electronics,Brand C,High
95a41e50-2,Electronics,Brand B,Medium
26c5d2ac-8,Toys,Brand B,Medium
a5d07442-d,Home & Kitchen,Brand C,High
c1fa2667-b,Toys,Brand B,High
721e95fc-7,Sports,Brand D,High
3d3bc42d-c,Beauty,Brand C,High
78a16480-d,Beauty,Brand C,Medium
e5e1cfb0-8,Books,Brand B,High
96a4eeb1-a,Electronics,Brand D,High
30884869-f,Beauty,Brand D,Low
b1cd2571-8,Books,Brand A,Medium
69a949eb-b,Electronics,Brand C,High
51ae97b7-4,Electronics,Brand A,High
7803ef47-f,Beauty,Brand D,High
26fe9d8a-2,Beauty,Brand D,High
1ce53602-d,Electronics,Brand A,High
38cc3695-2,Home & Kitchen,Brand C,High
df2752c8-3,Beauty,Brand A,Medium
8389d3d3-e,Books,Brand D,High
84b8e40f-6,Home & Kitchen,Brand D,Medium
6cab92db-2,Electronics,Brand B,High
e76f4d92-1,Sports,Brand B,Medium
b8265a41-6,Clothing,Brand A,High
d3252599-5,Books,Brand B,Medium
ca5ade08-c,Books,Brand D,High
aa363a36-7,Toys,Brand C,High
2acb95e2-9,Books,Brand C,High
96967760-1,Clothing,Brand A,Medium
944a7fdb-1,Beauty,Brand B,High
fd65745e-3,Books,Brand A,High
e5379a31-b,Home & Kitchen,Brand B,High
1354da2f-5,Beauty,Brand C,High
e4ea1690-0,Home & Kitchen,Brand B,Medium
bccfc6f0-b,Sports,Brand B,High
d4ab229e-c,Clothing,Brand A,High
0e16bb68-d,Home & Kitchen,Brand C,Medium
3b9bc0ec-8,Home & Kitchen,Brand B,High
5a55a846-e,Home & Kitchen,Brand C,High
ca06715c-d,Clothing,Brand B,High
581a41f1-b,Books,Brand C,Medium
4ee2c2d6-9,Sports,Brand B,High
19db04e8-9,Home & Kitchen,Brand D,Medium
dec78273-c,Home & Kitchen,Brand C,High
7af7b6b9-8,Beauty,Brand D,High
3d2f62bd-b,Home & Kitchen,Brand D,High
8a92200f-7,Electronics,Brand D,Medium
26e42f88-5,Sports,Brand B,High
f209e50b-6,Sports,Brand C,High
c0cc6bff-6,Books,Brand B,High
3ba8563c-f,Sports,Brand B,Medium
0614e833-2,Clothing,Brand C,High
641eeb23-2,Sports,Brand A,High
98bb0634-3,Toys,Brand B,Medium
cd3d6d2e-4,Electronics,Brand D,Medium
c6438a19-5,Toys,Brand B,High
a07b6eb7-8,Toys,Brand A,High
281cdac1-c,Home & Kitchen,Brand D,High
97113d45-4,Home & Kitchen,Brand B,Medium
2739d8a4-1,Beauty,Brand C,High
74b85d53-2,Sports,Brand D,High
4396ccca-1,Home & Kitchen,Brand A,High
2e17abb5-e,Toys,Brand B,High
b0d69622-a,Toys,Brand C,High
d3dc4ba6-3,Electronics,Brand D,High
0e1d89b5-2,Home & Kitchen,Brand D,High
c1a2396c-c,Toys,Brand C,High
5e4309df-9,Sports,Brand A,Low
14161f4b-8,Books,Brand D,High
817c1d74-7,Beauty,Brand A,Medium
a3b21d1b-b,Clothing,Brand A,Medium
17a0e86a-6,Beauty,Brand C,Low
83292e34-7,Clothing,Brand D,High
1d206f3c-3,Home & Kitchen,Brand B,High
6d385880-3,Beauty,Brand C,Low
5e8d2fa4-b,Beauty,Brand C,High
2c14c5cd-a,Clothing,Brand A,High
8154e3b9-f,Sports,Brand B,High
3003f89f-c,Clothing,Brand C,High
c5c953dc-1,Sports,Brand A,High
9896c7f5-d,Toys,Brand D,High
fb27cf00-b,Toys,Brand A,High
952d56a9-b,Books,Brand B,High
ef18627c-6,Home & Kitchen,Brand B,High
a9b57c56-1,Toys,Brand A,Low
f254b403-8,Books,Brand D,Medium
b22c4626-9,Home & Kitchen,Brand B,High
b8a69db7-f,Sports,Brand B,High
964fc44b-d,Toys,Brand D,Medium
b34abdfb-8,Clothing,Brand C,Medium
6b20bcd6-4,Sports,Brand B,High
cacf1f1e-3,Electronics,Brand A,High
40c78e8a-c,Clothing,Brand D,High
44399f1d-0,Beauty,Brand B,High
2fd1ffe3-1,Clothing,Brand C,High
3154eee7-f,Toys,Brand B,Medium
8c3a1e6d-f,Toys,Brand C,High
54c6c382-8,Beauty,Brand B,High
2bed8c90-3,Beauty,Brand B,High
22ed0aa6-5,Sports,Brand A,High
73cded42-c,Beauty,Brand D,Medium
182d97bc-c,Sports,Brand D,Medium
507cfd45-3,Toys,Brand A,High
4068c6cc-f,Sports,Brand D,High
273017e8-2,Beauty,Brand D,High
d70e2fc6-e,Beauty,Brand D,High
e8999fe4-c,Beauty,Brand B,Medium
282631c1-5,Home & Kitchen,Brand B,Medium
65d571aa-f,Beauty,Brand C,Medium
f5925221-d,Clothing,Brand C,High
192148e8-d,Clothing,Brand D,Medium
8660e2d3-8,Home & Kitchen,Brand D,High
d4b67c79-9,Toys,Brand D,High
2ae18f21-9,Toys,Brand A,High
9869b403-1,Clothing,Brand B,High
6ad232d8-0,Electronics,Brand D,Medium
f391d9be-7,Home & Kitchen,Brand D,High
95991863-9,Beauty,Brand B,Medium
9f3985c8-e,Sports,Brand C,High
8adaa913-f,Books,Brand D,High
52f65655-f,Books,Brand D,High
610048f7-f,Toys,Brand D,Medium
14316b67-4,Toys,Brand D,High
c5a964e5-1,Sports,Brand B,High
cb073c91-8,Sports,Brand B,High
67e41f7f-3,Books,Brand B,High
d63a71e5-9,Beauty,Brand C,High
b4fd3311-4,Clothing,Brand D,High
01d22c80-5,Sports,Brand C,High
f99b8f8a-c,Beauty,Brand C,High
5d23414d-8,Clothing,Brand B,Low
cfaae2b3-e,Clothing,Brand D,High
0a074647-b,Home & Kitchen,Brand D,High
4af5147b-4,Toys,Brand C,High
af1f5832-c,Home & Kitchen,Brand A,High
b489b2b3-b,Toys,Brand A,High
4c3fce3c-7,Books,Brand D,Low
f103ac45-1,Electronics,Brand D,High
ffb9c83c-f,Books,Brand C,High
42559644-1,Clothing,Brand C,Medium
1b195936-7,Beauty,Brand B,High
dcb6da7a-7,Sports,Brand C,High
b4cdab2b-0,Toys,Brand C,High
dd1ca92d-a,Home & Kitchen,Brand A,High
ce0d6be8-5,Clothing,Brand A,High
e3cd92bf-2,Clothing,Brand A,High
c21445bf-b,Toys,Brand A,High
fd3499b4-a,Electronics,Brand C,High
a7f2a6e5-d,Toys,Brand D,Medium
9c1c55f3-3,Books,Brand A,Low
3dd3a0c6-9,Clothing,Brand B,Low
a7ef7bf6-f,Books,Brand B,High
c70d41ca-b,Home & Kitchen,Brand C,High
95199ded-8,Toys,Brand B,High
f5406e9f-0,Sports,Brand A,High
c2b44056-b,Home & Kitchen,Brand D,High
938a985a-3,Beauty,Brand D,Medium
7b4233d2-d,Toys,Brand A,Medium
4dd272cd-4,Electronics,Brand B,Medium
2c952a50-4,Clothing,Brand C,High
459a15e9-f,Electronics,Brand D,High
db768ef3-e,Home & Kitchen,Brand A,High
17c0c091-5,Sports,Brand A,Low
e3b04091-f,Toys,Brand B,High
9a0a1741-8,Books,Brand C,High
586cb8e2-1,Toys,Brand C,High
f0074454-3,Books,Brand B,High
427e49a5-7,Toys,Brand A,High
63508b8e-4,Electronics,Brand B,Medium
4ac6af27-a,Books,Brand B,Medium
da23cfa7-8,Electronics,Brand B,Low
9e0e3d1d-9,Toys,Brand A,Low
02ffd99a-8,Electronics,Brand D,High
46fbdba0-0,Sports,Brand A,High
0a46a91c-d,Beauty,Brand D,High
19394d50-9,Beauty,Brand D,Medium
fac92d7f-e,Clothing,Brand B,High
c6bc8604-1,Books,Brand C,High
f0f93bcd-c,Home & Kitchen,Brand B,Medium
228f3945-3,Toys,Brand A,High
2ef7f9b2-0,Electronics,Brand C,High
887725db-e,Electronics,Brand C,High
0e574c91-5,Electronics,Brand A,Medium
b1aefea9-0,Books,Brand A,High
b79c15f2-b,Clothing,Brand B,High
1cb6afbc-4,Beauty,Brand A,High
e9f16b04-b,Clothing,Brand D,High
891369e6-3,Home & Kitchen,Brand D,High
d0e09be9-c,Home & Kitchen,Brand C,Medium
9818c76a-8,Electronics,Brand B,High
64a99f5d-4,Sports,Brand B,High
cecae3dc-8,Home & Kitchen,Brand C,Medium
b1686020-0,Sports,Brand A,High
87a2c25d-1,Home & Kitchen,Brand B,High
5d6d3c17-6,Electronics,Brand C,High
91b88773-5,Clothing,Brand C,High
835c8ffe-7,Books,Brand D,Medium
31d6ea4b-9,Home & Kitchen,Brand C,High
0e96bba7-f,Home & Kitchen,Brand A,High
52599214-3,Sports,Brand A,Medium
b91ead40-7,Sports,Brand A,Medium
1f8f04df-b,Books,Brand A,Medium
918b5f9a-3,Sports,Brand C,High
aac59317-7,Toys,Brand B,High
ac440998-5,Beauty,Brand C,Medium
4cc35f1a-1,Clothing,Brand B,High
50889b27-f,Clothing,Brand B,High
c8ee38d3-1,Beauty,Brand B,High
0c4145bc-8,Toys,Brand D,Medium
868d34fe-c,Clothing,Brand A,Medium
9d71623e-6,Beauty,Brand D,High
3ebc5b49-9,Sports,Brand C,Low
c364eefe-b,Toys,Brand D,High
adfc7a07-5,Sports,Brand B,Medium
921cad79-9,Home & Kitchen,Brand C,High
e5a12194-5,Books,Brand A,Medium
7b5dd212-c,Books,Brand B,High
bf309230-0,Home & Kitchen,Brand A,High
c1ea1c05-0,Books,Brand D,Medium
fefd3d88-4,Clothing,Brand A,High
a0441877-3,Sports,Brand C,High
2ada5e55-e,Beauty,Brand B,Medium
1d980ea4-a,Electronics,Brand A,Medium
d6d06f86-5,Beauty,Brand D,High
3f87a674-e,Clothing,Brand C,High
027fc4d8-d,Clothing,Brand B,Medium
99f2f294-d,Beauty,Brand D,High
241c5b49-7,Clothing,Brand B,Medium
1e2f69da-1,Beauty,Brand A,High
eb873293-1,Home & Kitchen,Brand D,Medium
41474000-7,Beauty,Brand D,High
63799771-c,Electronics,Brand A,High
89ddf5fd-7,Electronics,Brand D,Medium
9837356f-2,Books,Brand D,Medium
dbd440a0-a,Clothing,Brand D,High
eb5d566f-d,Beauty,Brand A,Low
e33efac7-7,Home & Kitchen,Brand A,High
30ff2cd8-5,Books,Brand B,Medium
0774cbb9-7,Toys,Brand A,Low
